time,open,high,low,close,tick_volume,spread,real_volume
2024-09-27 16:25:00,5799.0,5799.5,5797.0,5799.5,14,25,120
2024-09-27 16:30:00,5800.25,5801.0,5799.25,5801.0,16,25,65
2024-09-27 16:35:00,5799.75,5800.0,5799.0,5799.25,12,25,33
2024-09-27 16:40:00,5798.25,5798.25,5796.25,5796.75,14,25,117
2024-09-27 16:45:00,5796.75,5796.75,5795.0,5795.0,14,25,96
2024-09-27 16:50:00,5794.75,5800.25,5794.5,5798.0,51,25,193
2024-09-27 16:55:00,5797.75,5799.75,5792.75,5794.5,162,25,605
2024-09-27 17:00:00,5794.0,5794.0,5790.5,5792.0,51,25,360
2024-09-27 17:05:00,5792.25,5792.75,5791.25,5791.75,5,25,15
2024-09-27 17:10:00,5791.75,5791.75,5791.75,5791.75,1,25,1
2024-09-27 17:15:00,5791.75,5791.75,5790.75,5791.0,10,25,26
2024-09-27 17:20:00,5790.25,5790.5,5790.0,5790.5,11,25,32
2024-09-27 17:25:00,5791.0,5792.5,5782.0,5782.0,57,25,16
2024-09-30 09:00:00,5779.75,5780.0,5777.5,5780.0,59,25,417
2024-09-30 09:05:00,5780.0,5782.25,5780.0,5782.25,19,25,33
2024-09-30 09:10:00,5781.75,5781.75,5779.5,5779.5,11,25,303
2024-09-30 09:15:00,5779.75,5780.25,5779.75,5780.25,3,25,4
2024-09-30 09:20:00,5780.25,5780.25,5779.5,5780.25,5,25,16
2024-09-30 09:25:00,5780.5,5780.75,5780.25,5780.75,11,25,129
2024-09-30 09:30:00,5781.25,5781.25,5780.0,5780.0,12,25,115
2024-09-30 09:35:00,5780.25,5780.25,5779.25,5780.25,6,25,65
2024-09-30 09:40:00,5778.75,5780.25,5778.75,5779.75,8,25,185
2024-09-30 09:45:00,5778.75,5780.75,5778.75,5780.75,3,25,3
2024-09-30 09:50:00,5780.75,5782.5,5780.75,5782.0,15,25,25
2024-09-30 09:55:00,5781.0,5781.5,5780.75,5781.0,5,25,14
2024-09-30 10:00:00,5780.25,5782.0,5780.0,5782.0,7,25,23
2024-09-30 10:05:00,5782.25,5783.25,5782.25,5782.5,11,25,57
2024-09-30 10:10:00,5783.0,5785.25,5783.0,5784.25,29,25,58
2024-09-30 10:15:00,5784.75,5784.75,5782.5,5782.5,17,25,47
2024-09-30 10:20:00,5782.25,5782.25,5781.5,5781.5,16,25,37
2024-09-30 10:25:00,5781.5,5783.25,5781.25,5781.5,18,25,79
2024-09-30 10:30:00,5783.25,5790.75,5783.25,5789.0,47,25,103
2024-09-30 10:35:00,5789.0,5793.5,5789.0,5790.0,39,25,44
2024-09-30 10:40:00,5789.25,5790.0,5786.75,5787.75,51,25,119
2024-09-30 10:45:00,5789.5,5790.75,5789.0,5790.75,17,25,89
2024-09-30 10:50:00,5790.0,5790.5,5787.5,5787.5,27,25,46
2024-09-30 10:55:00,5788.0,5789.0,5785.5,5785.5,23,25,169
2024-09-30 11:00:00,5784.5,5788.75,5782.75,5785.5,33,25,179
2024-09-30 11:05:00,5785.0,5789.0,5785.0,5787.0,26,25,164
2024-09-30 11:10:00,5787.0,5787.25,5785.0,5785.0,12,25,16
2024-09-30 11:15:00,5786.0,5786.25,5783.5,5783.5,26,25,139
2024-09-30 11:20:00,5784.75,5785.5,5782.25,5782.25,11,25,21
2024-09-30 11:25:00,5782.75,5787.0,5781.0,5787.0,33,25,90
2024-09-30 11:30:00,5788.5,5792.75,5786.75,5792.0,50,25,298
2024-09-30 11:35:00,5791.75,5793.75,5788.0,5791.5,39,25,235
2024-09-30 11:40:00,5792.25,5793.0,5790.25,5791.25,15,25,106
2024-09-30 11:45:00,5793.0,5794.75,5791.0,5794.0,34,25,220
2024-09-30 11:50:00,5793.0,5793.0,5790.75,5792.0,10,25,63
2024-09-30 11:55:00,5791.5,5792.25,5791.0,5791.0,11,25,28
2024-09-30 12:00:00,5792.5,5795.75,5792.0,5795.25,15,25,69
2024-09-30 12:05:00,5794.75,5794.75,5790.0,5790.0,27,25,69
2024-09-30 12:10:00,5790.0,5795.0,5790.0,5794.25,24,25,73
2024-09-30 12:15:00,5794.75,5796.0,5793.5,5793.5,12,25,76
2024-09-30 12:20:00,5794.25,5795.5,5794.0,5794.0,10,25,113
2024-09-30 12:25:00,5793.5,5794.75,5793.0,5794.5,22,25,48
2024-09-30 12:30:00,5795.5,5796.75,5792.0,5792.0,11,25,32
2024-09-30 12:35:00,5791.0,5791.5,5790.0,5790.0,16,25,66
2024-09-30 12:40:00,5789.0,5791.0,5786.25,5791.0,22,25,41
2024-09-30 12:45:00,5790.75,5794.0,5790.75,5793.5,16,25,170
2024-09-30 12:50:00,5793.5,5794.0,5793.5,5793.5,9,25,26
2024-09-30 12:55:00,5793.25,5793.25,5793.25,5793.25,1,25,1
2024-09-30 13:00:00,5795.75,5796.25,5795.0,5796.25,13,25,143
2024-09-30 13:05:00,5797.0,5800.5,5797.0,5797.5,37,25,128
2024-09-30 13:10:00,5799.5,5800.0,5795.5,5799.0,24,25,131
2024-09-30 13:15:00,5799.5,5800.25,5799.25,5799.25,8,25,20
2024-09-30 13:20:00,5798.0,5800.0,5798.0,5798.75,7,25,66
2024-09-30 13:25:00,5798.0,5798.5,5797.5,5798.0,13,25,51
2024-09-30 13:30:00,5797.5,5798.0,5795.75,5795.75,24,25,48
2024-09-30 13:35:00,5797.5,5798.75,5796.25,5797.0,7,25,25
2024-09-30 13:40:00,5796.0,5796.0,5794.25,5794.75,8,25,12
2024-09-30 13:45:00,5795.5,5795.5,5794.5,5794.5,6,25,82
2024-09-30 13:50:00,5797.0,5797.0,5794.5,5794.75,18,25,225
2024-09-30 13:55:00,5795.0,5795.75,5794.75,5794.75,8,25,85
2024-09-30 14:00:00,5793.75,5793.75,5792.25,5792.75,12,25,110
2024-09-30 14:05:00,5793.25,5794.0,5792.0,5792.25,26,25,282
2024-09-30 14:10:00,5791.75,5793.0,5787.75,5789.25,52,25,168
2024-09-30 14:15:00,5789.25,5792.25,5788.0,5792.25,24,25,63
2024-09-30 14:20:00,5791.5,5794.0,5791.5,5794.0,7,25,39
2024-09-30 14:25:00,5793.25,5793.5,5789.25,5789.25,15,25,96
2024-09-30 14:30:00,5789.0,5790.75,5789.0,5790.0,11,25,32
2024-09-30 14:35:00,5790.25,5791.25,5789.75,5791.25,4,25,5
2024-09-30 14:40:00,5791.0,5791.25,5791.0,5791.25,2,25,9
2024-09-30 14:45:00,5791.0,5792.25,5790.0,5792.25,7,25,24
2024-09-30 14:50:00,5791.5,5792.5,5791.5,5792.5,3,25,10
2024-09-30 14:55:00,5792.0,5795.75,5789.0,5795.0,86,25,375
2024-09-30 15:00:00,5794.0,5794.0,5792.0,5792.75,11,25,97
2024-09-30 15:05:00,5792.75,5792.75,5787.75,5791.0,24,25,60
2024-09-30 15:10:00,5790.75,5790.75,5782.75,5783.25,89,25,710
2024-09-30 15:15:00,5782.25,5782.25,5772.25,5772.25,193,25,1098
2024-09-30 15:20:00,5772.0,5773.0,5758.25,5762.5,212,25,993
2024-09-30 15:25:00,5763.25,5771.0,5760.0,5769.0,148,25,524
2024-09-30 15:30:00,5768.25,5777.5,5765.0,5776.25,90,25,287
2024-09-30 15:35:00,5776.25,5784.0,5776.25,5782.75,81,25,298
2024-09-30 15:40:00,5783.0,5787.0,5781.75,5783.75,74,25,342
2024-09-30 15:45:00,5785.25,5789.25,5785.25,5785.25,82,25,419
2024-09-30 15:50:00,5787.0,5790.25,5783.75,5790.25,37,25,151
2024-09-30 15:55:00,5789.0,5789.0,5784.0,5784.0,42,25,260
2024-09-30 16:00:00,5783.75,5784.0,5778.0,5782.0,94,25,561
2024-09-30 16:05:00,5783.0,5785.5,5782.25,5783.25,31,25,126
2024-09-30 16:10:00,5783.0,5783.75,5779.5,5782.75,34,25,116
2024-09-30 16:15:00,5781.5,5788.0,5781.5,5787.75,33,25,116
2024-09-30 16:20:00,5787.25,5788.75,5785.0,5786.25,23,25,82
2024-09-30 16:25:00,5787.0,5787.25,5785.0,5787.0,37,25,415
2024-09-30 16:30:00,5787.75,5791.0,5787.0,5787.5,36,25,173
2024-09-30 16:35:00,5787.5,5795.0,5787.5,5794.25,56,25,207
2024-09-30 16:40:00,5793.75,5798.5,5792.25,5798.0,90,25,312
2024-09-30 16:45:00,5798.5,5806.5,5798.5,5802.25,147,25,338
2024-09-30 16:50:00,5802.0,5814.5,5802.0,5811.5,167,25,765
2024-09-30 16:55:00,5813.0,5822.0,5812.5,5818.5,261,25,994
2024-09-30 17:00:00,5818.5,5818.5,5809.75,5811.75,109,25,429
2024-09-30 17:05:00,5811.5,5812.25,5809.75,5809.75,34,25,110
2024-09-30 17:10:00,5810.75,5812.0,5810.25,5810.25,11,25,23
2024-09-30 17:15:00,5810.25,5811.5,5810.25,5811.5,9,25,21
2024-09-30 17:20:00,5812.0,5814.0,5812.0,5814.0,14,25,42
2024-09-30 17:25:00,5813.75,5816.5,5813.75,5815.0,13,25,26
2024-09-30 17:30:00,5815.0,5815.0,5814.0,5814.0,14,25,200
2024-09-30 17:35:00,5813.5,5814.5,5813.0,5814.0,5,25,17
2024-09-30 17:40:00,5813.75,5813.75,5812.75,5813.0,32,25,353
2024-09-30 17:45:00,5812.5,5812.5,5811.5,5811.75,20,25,430
2024-09-30 17:50:00,5811.75,5811.75,5809.0,5809.0,36,25,135
2024-10-01 09:00:00,5809.0,5815.0,5809.0,5814.0,133,25,228
2024-10-01 09:05:00,5813.25,5813.75,5812.0,5813.25,10,25,15
2024-10-01 09:10:00,5813.0,5813.0,5812.25,5812.25,2,25,2
2024-10-01 09:15:00,5812.0,5812.0,5810.75,5812.0,15,25,35
2024-10-01 09:20:00,5812.0,5813.0,5811.75,5813.0,4,25,4
2024-10-01 09:25:00,5814.0,5814.0,5811.25,5811.25,7,25,14
2024-10-01 09:30:00,5811.0,5811.5,5808.75,5808.75,26,25,152
2024-10-01 09:35:00,5809.75,5810.75,5809.0,5809.0,15,25,68
2024-10-01 09:40:00,5809.5,5811.75,5809.5,5810.0,11,25,103
2024-10-01 09:45:00,5810.25,5811.0,5810.25,5810.5,7,25,11
2024-10-01 09:50:00,5811.25,5811.25,5811.0,5811.0,10,25,151
2024-10-01 09:55:00,5811.75,5811.75,5811.75,5811.75,4,25,4
2024-10-01 10:05:00,5812.0,5813.25,5811.75,5813.25,19,25,77
2024-10-01 10:10:00,5813.0,5813.5,5811.75,5811.75,10,25,433
2024-10-01 10:15:00,5811.75,5811.75,5808.75,5808.75,14,25,144
2024-10-01 10:20:00,5808.5,5809.25,5807.0,5809.0,11,25,12
2024-10-01 10:25:00,5809.5,5810.0,5809.5,5809.75,4,25,12
2024-10-01 10:30:00,5810.25,5811.0,5784.0,5786.5,219,25,1153
2024-10-01 10:35:00,5784.25,5787.75,5773.25,5780.5,163,25,443
2024-10-01 10:40:00,5778.75,5781.75,5772.75,5778.25,99,25,584
2024-10-01 10:45:00,5776.5,5776.5,5765.0,5768.0,193,25,885
2024-10-01 10:50:00,5767.0,5769.0,5761.5,5766.0,105,25,281
2024-10-01 10:55:00,5765.0,5771.5,5760.25,5770.25,137,25,762
2024-10-01 11:00:00,5770.0,5777.0,5763.25,5771.25,240,25,1256
2024-10-01 11:05:00,5768.5,5770.5,5754.0,5754.0,173,25,616
2024-10-01 11:10:00,5754.25,5757.5,5745.0,5751.75,207,25,636
2024-10-01 11:15:00,5750.0,5750.0,5745.5,5747.25,52,25,102
2024-10-01 11:20:00,5750.25,5763.5,5750.25,5756.25,189,25,980
2024-10-01 11:25:00,5757.5,5757.5,5743.0,5750.5,134,25,602
2024-10-01 11:30:00,5750.25,5753.25,5741.5,5750.25,133,25,467
2024-10-01 11:35:00,5747.25,5759.0,5746.25,5756.75,93,25,307
2024-10-01 11:40:00,5756.0,5762.75,5755.25,5759.25,70,25,325
2024-10-01 11:45:00,5757.75,5760.75,5752.5,5752.75,62,25,161
2024-10-01 11:50:00,5754.0,5754.5,5749.5,5749.5,52,25,278
2024-10-01 11:55:00,5752.0,5756.0,5752.0,5755.25,17,25,71
2024-10-01 12:00:00,5755.25,5755.25,5750.5,5752.5,11,25,41
2024-10-01 12:05:00,5750.0,5750.0,5737.5,5738.0,116,25,326
2024-10-01 12:10:00,5738.25,5739.75,5736.75,5736.75,38,25,136
2024-10-01 12:15:00,5736.5,5740.75,5735.25,5740.75,74,25,462
2024-10-01 12:20:00,5741.0,5746.0,5740.75,5742.25,61,25,231
2024-10-01 12:25:00,5742.0,5755.25,5742.0,5754.0,72,25,252
2024-10-01 12:30:00,5752.75,5760.75,5752.25,5759.0,92,25,578
2024-10-01 12:35:00,5758.25,5764.25,5758.0,5764.25,58,25,523
2024-10-01 12:40:00,5764.25,5770.0,5762.5,5765.0,71,25,156
2024-10-01 12:45:00,5764.75,5764.75,5759.25,5762.5,95,25,561
2024-10-01 12:50:00,5763.0,5765.5,5763.0,5763.25,31,25,101
2024-10-01 12:55:00,5764.25,5766.0,5759.0,5759.5,35,25,134
2024-10-01 13:00:00,5758.25,5766.75,5755.5,5766.75,74,25,342
2024-10-01 13:05:00,5765.75,5768.75,5765.0,5766.0,39,25,179
2024-10-01 13:10:00,5770.0,5771.0,5760.75,5760.75,45,25,95
2024-10-01 13:15:00,5763.75,5766.25,5762.0,5763.5,26,25,64
2024-10-01 13:20:00,5766.0,5766.0,5760.75,5762.25,14,25,25
2024-10-01 13:25:00,5763.25,5763.25,5757.75,5762.25,24,25,128
2024-10-01 13:30:00,5761.75,5761.75,5749.75,5760.0,85,25,222
2024-10-01 13:35:00,5758.75,5762.75,5753.75,5753.75,51,25,119
2024-10-01 13:40:00,5753.75,5755.5,5747.75,5749.75,36,25,56
2024-10-01 13:45:00,5748.25,5749.0,5740.25,5746.5,67,25,451
2024-10-01 13:50:00,5747.5,5762.25,5747.5,5759.0,71,25,353
2024-10-01 13:55:00,5759.25,5764.25,5752.25,5758.75,67,25,348
2024-10-01 14:00:00,5758.0,5758.0,5749.5,5749.5,68,25,221
2024-10-01 14:05:00,5749.25,5750.25,5746.0,5747.75,45,25,110
2024-10-01 14:10:00,5748.75,5751.25,5745.5,5745.75,33,25,67
2024-10-01 14:15:00,5745.0,5745.0,5739.25,5739.25,67,25,136
2024-10-01 14:20:00,5743.0,5745.25,5739.0,5740.75,44,25,142
2024-10-01 14:25:00,5740.5,5742.25,5738.0,5739.0,50,25,103
2024-10-01 14:30:00,5738.0,5753.25,5738.0,5752.0,104,25,367
2024-10-01 14:35:00,5749.5,5750.0,5745.0,5748.5,67,25,790
2024-10-01 14:40:00,5747.0,5757.0,5746.75,5755.25,43,25,396
2024-10-01 14:45:00,5756.5,5758.75,5753.75,5755.0,69,25,708
2024-10-01 14:50:00,5753.25,5759.0,5753.25,5759.0,15,25,30
2024-10-01 14:55:00,5759.0,5769.0,5759.0,5766.75,65,25,259
2024-10-01 15:00:00,5769.0,5780.25,5769.0,5772.0,212,25,1822
2024-10-01 15:05:00,5773.0,5775.0,5771.0,5774.5,53,25,210
2024-10-01 15:10:00,5774.25,5777.0,5772.5,5776.75,43,25,201
2024-10-01 15:15:00,5777.0,5789.25,5777.0,5778.75,161,25,1033
2024-10-01 15:20:00,5779.0,5780.25,5775.75,5778.5,27,25,67
2024-10-01 15:25:00,5778.5,5780.75,5777.0,5780.25,30,25,86
2024-10-01 15:30:00,5780.25,5785.25,5780.25,5781.5,55,25,372
2024-10-01 15:35:00,5781.5,5783.0,5776.25,5780.25,96,25,788
2024-10-01 15:40:00,5780.25,5781.5,5777.0,5779.75,50,25,468
2024-10-01 15:45:00,5780.25,5780.25,5776.5,5779.0,23,25,116
2024-10-01 15:50:00,5779.0,5782.0,5774.25,5775.75,33,25,89
2024-10-01 15:55:00,5777.0,5781.5,5777.0,5779.0,31,25,88
2024-10-01 16:00:00,5777.75,5778.25,5776.25,5776.25,24,25,96
2024-10-01 16:05:00,5777.0,5780.0,5775.0,5779.0,15,25,49
2024-10-01 16:10:00,5778.0,5778.0,5772.75,5774.75,46,25,374
2024-10-01 16:15:00,5773.25,5775.0,5771.5,5775.0,16,25,44
2024-10-01 16:20:00,5777.0,5778.5,5776.75,5777.0,12,25,60
2024-10-01 16:25:00,5778.0,5780.25,5777.25,5777.25,16,25,31
2024-10-01 16:30:00,5778.5,5778.5,5769.5,5769.5,51,25,338
2024-10-01 16:35:00,5770.0,5771.25,5764.25,5769.5,76,25,356
2024-10-01 16:40:00,5770.25,5772.5,5767.75,5767.75,21,25,85
2024-10-01 16:45:00,5767.75,5768.25,5764.5,5765.0,35,25,139
2024-10-01 16:50:00,5765.5,5767.75,5759.5,5761.75,131,25,602
2024-10-01 16:55:00,5761.75,5766.25,5759.75,5761.5,183,25,438
2024-10-01 17:00:00,5762.5,5768.5,5762.5,5765.5,62,25,175
2024-10-01 17:05:00,5765.5,5765.75,5762.25,5764.0,58,25,165
2024-10-01 17:10:00,5763.75,5763.75,5762.75,5762.75,4,25,48
2024-10-01 17:15:00,5763.0,5763.0,5762.0,5762.0,36,25,449
2024-10-01 17:20:00,5763.0,5763.0,5761.25,5761.25,8,25,35
2024-10-01 17:25:00,5762.5,5762.75,5762.25,5762.25,5,25,25
2024-10-01 17:30:00,5762.0,5762.75,5761.0,5761.0,16,25,224
2024-10-01 17:35:00,5760.75,5761.75,5760.75,5761.0,7,25,18
2024-10-01 17:40:00,5761.0,5761.5,5759.25,5759.75,40,25,573
2024-10-01 17:45:00,5758.75,5760.0,5758.5,5758.75,24,25,98
2024-10-01 17:50:00,5759.25,5762.25,5759.25,5762.25,18,25,212
2024-10-02 09:00:00,5746.0,5748.0,5745.0,5748.0,95,25,776
2024-10-02 09:05:00,5747.75,5747.75,5745.0,5745.75,22,25,179
2024-10-02 09:10:00,5745.0,5750.5,5745.0,5749.5,23,25,90
2024-10-02 09:15:00,5749.25,5752.25,5747.5,5749.0,41,25,605
2024-10-02 09:20:00,5753.25,5755.0,5749.25,5749.25,11,25,133
2024-10-02 09:25:00,5749.0,5749.75,5744.75,5744.75,20,25,46
2024-10-02 09:30:00,5744.25,5747.75,5744.25,5747.75,5,25,5
2024-10-02 09:35:00,5750.5,5756.0,5750.5,5756.0,11,25,28
2024-10-02 09:40:00,5755.5,5759.5,5755.5,5757.0,33,25,132
2024-10-02 09:45:00,5756.5,5758.0,5754.25,5755.0,27,25,104
2024-10-02 09:50:00,5756.5,5758.5,5755.25,5758.5,56,25,1601
2024-10-02 09:55:00,5757.5,5757.5,5754.25,5755.25,39,25,452
2024-10-02 10:00:00,5754.75,5754.75,5750.75,5751.75,28,25,235
2024-10-02 10:05:00,5754.75,5755.0,5750.75,5751.25,19,25,105
2024-10-02 10:10:00,5751.5,5752.0,5751.25,5751.75,11,25,47
2024-10-02 10:15:00,5752.5,5752.5,5749.5,5750.75,13,25,19
2024-10-02 10:20:00,5751.5,5752.25,5749.5,5749.5,12,25,21
2024-10-02 10:25:00,5749.75,5750.0,5748.25,5749.5,12,25,75
2024-10-02 10:30:00,5750.75,5750.75,5740.0,5741.5,64,25,108
2024-10-02 10:35:00,5742.25,5745.75,5733.5,5736.0,101,25,395
2024-10-02 10:40:00,5734.75,5734.75,5727.0,5727.75,127,25,747
2024-10-02 10:45:00,5728.0,5748.0,5728.0,5747.0,137,25,349
2024-10-02 10:50:00,5747.5,5750.0,5744.0,5747.5,82,25,708
2024-10-02 10:55:00,5746.5,5750.0,5744.0,5744.5,49,25,365
2024-10-02 11:00:00,5745.25,5757.75,5743.25,5751.25,83,25,271
2024-10-02 11:05:00,5751.75,5753.0,5748.5,5750.5,35,25,130
2024-10-02 11:10:00,5751.25,5756.25,5751.25,5753.0,24,25,69
2024-10-02 11:15:00,5752.75,5760.0,5752.75,5759.0,45,25,118
2024-10-02 11:20:00,5759.5,5763.25,5748.5,5751.0,62,25,118
2024-10-02 11:25:00,5750.0,5758.25,5750.0,5757.25,25,25,76
2024-10-02 11:30:00,5756.25,5763.75,5754.75,5760.25,35,25,88
2024-10-02 11:35:00,5759.0,5762.0,5757.75,5758.5,12,25,29
2024-10-02 11:40:00,5763.75,5764.25,5760.5,5761.5,33,25,81
2024-10-02 11:45:00,5761.25,5774.5,5760.0,5770.25,141,25,729
2024-10-02 11:50:00,5768.75,5768.75,5757.25,5757.25,79,25,409
2024-10-02 11:55:00,5758.25,5761.0,5756.0,5757.75,28,25,45
2024-10-02 12:00:00,5758.0,5765.5,5756.0,5765.0,35,25,78
2024-10-02 12:05:00,5765.75,5766.25,5760.25,5762.75,33,25,87
2024-10-02 12:10:00,5764.5,5766.25,5763.0,5763.5,23,25,35
2024-10-02 12:15:00,5765.0,5772.0,5765.0,5772.0,48,25,551
2024-10-02 12:20:00,5771.25,5771.25,5764.0,5765.75,32,25,120
2024-10-02 12:25:00,5767.0,5770.0,5765.25,5770.0,18,25,39
2024-10-02 12:30:00,5770.25,5772.75,5768.25,5771.25,28,25,200
2024-10-02 12:35:00,5771.5,5772.25,5770.5,5771.25,16,25,117
2024-10-02 12:40:00,5770.0,5772.25,5770.0,5772.25,22,25,223
2024-10-02 12:45:00,5773.5,5773.5,5770.25,5771.0,18,25,114
2024-10-02 12:50:00,5773.0,5773.0,5767.0,5770.0,18,25,84
2024-10-02 12:55:00,5769.5,5769.5,5767.75,5768.5,9,25,77
2024-10-02 13:00:00,5769.5,5771.5,5769.5,5771.5,5,25,14
2024-10-02 13:05:00,5769.75,5772.5,5768.5,5769.75,17,25,112
2024-10-02 13:10:00,5770.5,5772.0,5770.5,5772.0,11,25,68
2024-10-02 13:15:00,5770.5,5770.5,5764.75,5765.75,23,25,111
2024-10-02 13:20:00,5765.0,5769.25,5764.0,5769.25,23,25,77
2024-10-02 13:25:00,5769.75,5771.75,5769.75,5770.5,17,25,80
2024-10-02 13:30:00,5769.25,5769.25,5764.25,5764.25,30,25,42
2024-10-02 13:35:00,5763.75,5765.75,5763.0,5764.75,33,25,62
2024-10-02 13:40:00,5765.0,5765.0,5763.0,5763.0,9,25,58
2024-10-02 13:45:00,5762.75,5763.75,5759.75,5760.75,32,25,183
2024-10-02 13:50:00,5760.25,5761.0,5759.0,5759.75,15,25,19
2024-10-02 13:55:00,5761.25,5761.25,5753.5,5753.5,77,25,509
2024-10-02 14:00:00,5753.25,5757.25,5752.75,5755.75,39,25,289
2024-10-02 14:05:00,5755.75,5755.75,5753.25,5754.25,55,25,210
2024-10-02 14:10:00,5756.75,5756.75,5752.5,5756.0,13,25,58
2024-10-02 14:15:00,5754.0,5756.0,5754.0,5755.25,11,25,14
2024-10-02 14:20:00,5754.5,5757.25,5754.0,5754.5,39,25,128
2024-10-02 14:25:00,5754.25,5761.25,5754.0,5759.5,55,25,168
2024-10-02 14:30:00,5758.25,5759.25,5752.25,5752.5,65,25,308
2024-10-02 14:35:00,5752.0,5757.75,5751.0,5757.25,46,25,101
2024-10-02 14:40:00,5759.0,5759.0,5754.5,5756.25,10,25,15
2024-10-02 14:45:00,5758.0,5763.0,5757.25,5762.5,34,25,94
2024-10-02 14:50:00,5763.5,5764.75,5762.0,5763.5,27,25,60
2024-10-02 14:55:00,5764.75,5766.25,5763.5,5765.75,32,25,48
2024-10-02 15:00:00,5765.75,5768.25,5765.75,5766.25,33,25,53
2024-10-02 15:05:00,5765.25,5766.25,5765.0,5766.0,19,25,34
2024-10-02 15:10:00,5765.25,5766.0,5765.25,5766.0,4,25,28
2024-10-02 15:15:00,5765.75,5767.0,5765.0,5765.25,16,25,89
2024-10-02 15:20:00,5764.0,5765.75,5762.0,5762.0,38,25,98
2024-10-02 15:25:00,5762.75,5764.25,5752.25,5758.0,70,25,374
2024-10-02 15:30:00,5759.0,5762.0,5756.25,5761.25,43,25,329
2024-10-02 15:35:00,5761.25,5761.25,5758.75,5760.5,32,25,204
2024-10-02 15:40:00,5760.5,5762.75,5760.25,5761.75,17,25,44
2024-10-02 15:45:00,5762.5,5764.5,5762.5,5763.75,10,25,12
2024-10-02 15:50:00,5764.5,5764.5,5762.0,5762.75,33,25,290
2024-10-02 15:55:00,5762.75,5763.75,5762.0,5763.5,25,25,326
2024-10-02 16:00:00,5761.75,5765.75,5761.75,5765.0,25,25,205
2024-10-02 16:05:00,5763.75,5766.25,5763.5,5765.25,9,25,30
2024-10-02 16:10:00,5766.0,5766.75,5765.75,5766.25,17,25,229
2024-10-02 16:15:00,5765.25,5766.5,5765.25,5766.5,16,25,122
2024-10-02 16:20:00,5766.75,5767.25,5764.75,5764.75,14,25,21
2024-10-02 16:25:00,5765.0,5766.75,5765.0,5766.0,8,25,24
2024-10-02 16:30:00,5765.25,5765.25,5763.0,5763.25,21,25,36
2024-10-02 16:35:00,5765.5,5766.5,5764.25,5764.5,28,25,91
2024-10-02 16:40:00,5764.25,5766.75,5762.5,5765.75,33,25,262
2024-10-02 16:45:00,5767.0,5768.75,5766.75,5768.0,35,25,167
2024-10-02 16:50:00,5767.5,5767.5,5763.75,5764.0,48,25,228
2024-10-02 16:55:00,5763.5,5766.0,5761.5,5762.25,223,25,1013
2024-10-02 17:00:00,5762.75,5765.5,5761.0,5765.5,50,25,402
2024-10-02 17:05:00,5766.0,5766.0,5765.0,5765.0,8,25,20
2024-10-02 17:10:00,5768.0,5768.25,5767.25,5767.25,12,25,216
2024-10-02 17:15:00,5767.5,5768.75,5767.5,5768.75,9,25,252
2024-10-02 17:20:00,5769.0,5770.0,5768.5,5769.75,28,25,239
2024-10-02 17:25:00,5769.5,5769.5,5769.25,5769.5,13,25,115
2024-10-02 17:30:00,5769.5,5770.0,5769.25,5769.75,34,25,768
2024-10-02 17:35:00,5769.5,5771.5,5769.5,5771.25,18,25,309
2024-10-02 17:40:00,5771.25,5774.0,5771.25,5774.0,21,25,81
2024-10-02 17:45:00,5773.25,5774.0,5772.75,5773.25,28,25,204
2024-10-02 17:50:00,5773.75,5776.25,5773.0,5776.25,20,25,140
